,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10
theta_284,-0.0033184771309874264,0.3321759351334906,0.27772866260342965,0.3429204057080981,0.3560372476562912,0.2158478268910534,0.17792370214694977,0.19706000103526208,0.08096792440428975,0.05435298951821227
theta_285,-0.05196620405677699,0.23467570251157688,-0.12958055994933249,0.17263862894617,0.24035092126577745,0.014058436636586824,0.023697499290441074,-0.08404408305862356,-0.09197909804710842,-0.02245727598729224
theta_286,-0.13007287763998346,-0.0009113742498723135,-0.17830289278616795,0.0641526219607227,0.24937636829051985,-0.3345870101352002,0.010769988222895894,-0.15917053692345573,-0.0933063939756827,-0.08908544507939367
theta_287,-0.28283662822503863,-0.19220773847606018,-0.1635675420013824,0.06062368760115269,0.03352934980360513,-0.3017156689586483,0.14221237610604553,0.1516467562926378,0.03198791485942902,0.23663488804418642
theta_288,-0.22218798971313583,-0.09980803081685369,-0.07170293140384248,-0.09106638170648716,-0.14444256369672653,-0.17579647168247134,-0.0596109041998879,-0.060042953458973626,0.10377575592296576,0.04110888820904414
theta_289,-0.31114832385099583,0.08419872749058917,-0.11613085634595127,-0.01276801461822234,-0.36466762618598036,-0.2608027292719238,-0.0431736104844971,-0.09413070593203487,0.07217562382010397,-0.17801821993011674
theta_290,-0.1506253961713281,0.04248014355736759,-0.17343548667931524,0.09753758471748582,-0.22457090798923957,0.17120926745718604,-0.08192219102653892,-0.23978785721903118,-0.25551900083285806,0.2643511209664459
theta_291,-0.2514748931402386,-0.266344957526617,-0.10789618871237193,0.15254711230351387,0.13455123631399862,-0.027409278953133137,0.03428201280692839,-0.264488450235091,0.11950808493994577,-0.19395017874845985
theta_292,-0.272059848858869,0.192588510229462,-0.2233837999937283,0.07937347613680157,0.06450412909944107,0.20100925859271976,-0.14676719203093455,-0.3475955274508682,-0.1361336022764173,0.09641540645224285
theta_293,-0.2284041634776581,-0.23592531192398403,0.01652713496358056,-0.3481606921080246,0.1152035688270313,0.05783439009523154,0.05014596907277716,0.014459300619009798,-0.03379841002610515,0.22712101173737248
theta_294,0.13215033820603334,0.06243782128118683,-0.204254166979781,-0.07873608454998152,-0.29528997276443986,0.014127318451608134,-0.3219942311897185,-0.16030003318967112,-0.12629120009593142,-0.08441237361041153
theta_295,-0.23516450441240636,0.21921461157491615,0.04099369049927761,0.010577275081373155,0.08309860338652561,-0.12439956543649733,-0.1662863837129164,0.06027101476262446,-0.14320115061453031,0.026525611627576027
theta_296,-0.10251172375821636,0.20224913155237967,0.24714225496275996,0.007706031859615517,0.03593396267651252,-0.14178577363776418,-0.1778745639556766,0.03490173948386765,-0.18909029112835915,-0.055688558172457825
theta_297,0.32279712380517883,0.30319320901873503,0.27999215271061456,0.3586495222646322,0.18836942468540133,0.04577716406523483,0.22242107743079986,0.14731655980426803,0.19945563647954706,-0.09226333128089184
theta_298,0.4319376441192029,0.022430121689726853,0.3824356422842076,0.11673484471175619,0.015101666898200496,0.39948942259286657,0.2471138935355703,-0.01567135414764369,0.4517626476591857,0.3933806550053428
theta_299,0.32661358926750667,0.4629551776796272,0.4148042175374182,0.4448632167507198,0.330040121317558,0.2107741252684637,0.20702609869685293,-0.004074274279710832,0.2466333994880626,0.17342204257305122
theta_300,0.26744414178228415,0.018209422302651244,0.2855395674002554,0.4415053312236541,0.27252775067226137,0.47796281056902606,0.4944804337087806,0.06835700390776898,0.2882545228306945,0.37160437296025367
theta_301,0.44504792694380735,0.46716518830012005,0.14691905022310284,0.17022021646444163,0.2778787672543317,0.12324999883016946,0.1551763818315259,0.46535610845125147,0.0860295422067597,0.11813181070967366
theta_302,0.1926165962553984,0.3271448795122885,0.012258428774759708,0.4882081261603553,0.07678724874652378,0.06059665464348798,0.46556568752285765,0.3906021511585564,0.20091457182605085,0.35000125264593657
theta_303,0.276341074404543,0.4376890860846111,0.3402132997724871,0.36958640485338584,0.1670049314620075,0.2347046784822885,0.3449821359870856,0.3289954308477867,0.47655266711118766,0.4312214284191591
theta_304,0.17967094864708813,0.3839396592775141,-0.020718447074892427,0.1018801767962889,0.10080105230200921,0.2667857024280298,0.27500592651690803,0.04537956344471959,0.31603428818760637,0.34864960222857294
theta_305,-0.012848742702956637,-0.11828708668672125,0.16766697051456442,0.3893333999162812,0.4220387400944364,0.11334906361203916,0.2554009676954976,-0.010199464195487512,-0.21585832550313105,0.20044420538580712
theta_306,0.16242850746951112,-0.0676882015905193,0.2588807064100745,0.24659567259891463,0.23112998801029383,-0.19608019344934954,0.22327120587736182,-0.054830101145729164,0.09432505501214215,-0.011189977306293834
theta_307,-0.26779450252889286,-0.06418578240094724,-0.012762556391903948,-0.10398183477479223,-0.12161962390746214,-0.06579898400090538,0.07155446540524614,-0.07699578858635735,0.060573430864151144,-0.03066519877411982
theta_308,0.01211171782051527,0.028139442689790923,-0.14787467006335342,-0.13988262828106168,-0.09648384915028196,0.027134520268162262,0.00121720150208002,0.18084365478052314,0.0347749004128575,0.2314779718696497
theta_309,0.05091009089695561,-0.007297419598876969,0.1663548302733538,0.05352788217673906,-0.27112792814911,-0.13809962187514593,0.003006879102875489,0.13656568509892636,0.04715924715432772,0.2583784857092398
theta_310,-0.1515431349134009,0.18149845424072666,0.05129461882769681,0.03064906766138432,0.03516959814996952,0.09757663069088658,-0.1348826038042106,0.18795767565688884,-0.22654100877334366,0.29603123343081644
theta_311,-0.10046411017093988,-0.13977804380740091,0.060051015499152496,-0.09281492216018422,0.16185802043091282,0.17097306855785324,0.17244071123358315,-0.26506859901972574,0.09858677719101942,0.3602191205247327
theta_312,0.008371285680463119,-0.1444445325012267,0.1736645911203201,-0.12528263918580362,-0.03942182792077193,0.36895565340045156,-0.024061302288847893,-0.12397385211164802,-0.24607580506582943,0.10984367505845226
theta_313,-0.1283577025145381,-0.030399416332712162,-0.1062300530074825,0.09516046462477852,0.038830939338980644,-0.0716277242943257,0.1511699743368064,-0.058595425811367244,-0.30666036896587134,0.2939639930737317
theta_314,0.004813368511811192,0.08781846400836907,0.24891450317781957,0.01248884858203884,0.07307021722882867,-0.09652748458543756,-0.11337339987871818,-0.04411855966326125,-0.15606256346815395,0.2292424964298283
theta_315,-0.05007747276331381,0.009568532954919442,-0.004750526279689541,0.025273033079372096,0.27593549885753127,-0.014959625041654271,-0.1390051739429805,0.14435396209842918,-0.08177287425979399,0.04596087959135325
theta_316,-0.07958885233090708,0.07887639860182064,0.24791009789435803,0.1890399661312161,0.009568426791866754,0.04770860841997086,0.27011962000581335,-0.12976083487389686,0.30960332058907625,0.09338450513443874
theta_317,0.32553849852381395,0.3013014679111949,-0.012538609958469867,0.122685150699947,0.18857521953758372,-0.04602163813834088,0.19978291021583683,0.010000964079167774,-0.0360615291679751,-0.011029098823583076
theta_318,0.15675352645587212,-0.02325653425471368,0.3995478949923611,0.18133447538128789,0.17167574011135367,0.42304910122132533,0.11661683039450195,0.2290433541692187,0.07954302972627068,0.44940397168846963
theta_319,0.13148534578271384,0.04713641940159628,0.07596144205964804,0.12524699820347376,0.32201437550140904,0.34295393225122356,0.11563570248232503,0.3099880352975327,0.31621425537859027,0.33412167826340394
theta_320,0.21573059604937267,0.09616783484059517,0.07518342806731777,0.18315981455209393,0.17477813724722496,0.24737676450226417,0.38128593817819934,0.025540484177486913,0.09623045790678537,0.06492511880589943
theta_321,0.43756102281193265,0.06339370797924841,0.24205376129228884,0.03720754882711879,0.27054387264626223,0.2954781217718888,0.37280452386590207,0.2308217394303236,0.3581924860126268,0.2100469237779198
theta_322,0.09053355616906622,0.3805823580316539,0.0811269167031538,0.42590076296775403,-0.000337546605281189,0.27006640250022007,0.16698304434292385,0.18880180500477284,0.1343716796167088,0.2501836548635108
theta_323,0.4077269872909296,0.32403820765783675,0.1176354289865476,0.48310260737569993,0.08489898318663093,0.0847521634805377,0.10278176639638578,0.30325500522900384,0.4952900229770916,0.49604673875044064
theta_324,0.4708059400785049,0.4358454856983115,0.34737932645001224,0.269213892759225,0.09428005257255333,0.3632906590036014,0.25652785074456896,0.4109258751291455,0.28051291884913304,0.39042803943284005
theta_325,0.24526433821140714,0.1321516960869803,0.13840681169577185,0.12495576213416013,0.11060586583267805,0.28315379755364106,-0.019470647444496628,0.13520383834264843,-0.013247557260836642,0.07736416519862747
theta_326,0.1216537054086023,0.18610608337868711,0.33821842015655806,0.34033653551896204,0.47034129222659427,0.00906007707789001,-0.10142661293727401,0.28303763054772085,0.274893249491907,0.3525499439283118
theta_327,-0.022261885881261465,0.11780442620698106,0.09060419771194379,-0.0874102411066475,0.2712181455075031,-0.13732570288468837,0.1549485974635268,0.39964387283654174,0.023107219155305853,0.2554482099182534
theta_328,0.29992806008825845,0.11492399120994495,-0.1496330774304076,-0.11865587150332067,0.21057631490628514,-0.04915300389233144,0.019803379668577804,0.007048399044521714,0.09297471732122352,0.2675639377838692
theta_329,0.17931059252468648,0.08314813348964915,0.2274372821324265,0.10067389881214105,-0.1271779845198944,-0.005694567751829107,-0.02687865894954411,-0.08547290895647479,0.2539479971040397,0.40534201714099793
theta_330,0.01796168244503076,0.006634972584307445,-0.1569886369861612,0.04604490896693497,-0.05775796598393123,0.018302195516228026,-0.09974216112312949,0.11441924235975243,0.2775936989868404,0.39686806226209403
theta_331,0.14533361288586352,0.24024474769535537,0.2813430003061938,-0.05646541027033832,0.07549952623696327,0.0034004413862889606,-0.1430147217932205,0.026405022391924386,-0.1296889807495115,0.3977949265488975
theta_332,-0.03593774616477126,-0.12026481354196256,-0.01860751802278132,-0.07837414550072437,-0.09311522420879119,0.054571526340335824,0.14214744732041878,0.17922960172938646,0.10378927007517001,0.011439059221941985
theta_333,0.31897213356248594,0.18337362449280953,0.24050047992327045,0.1984332196579701,-0.10525393204610316,0.015379898764566005,0.29158304871569535,-0.18405268241288916,0.24262790941020773,0.026716951703386924
theta_334,0.0035378085759932404,0.031126985718522966,0.12323637573993568,0.28377150066380247,-0.122546279605901,0.13238459641311862,0.30318724260740054,0.07790347709399983,0.050740272554821324,0.3087934969299224
theta_335,-0.01590998836876727,0.18139888473620083,0.19704353055989296,0.3248323715279513,0.09687621460667498,0.23486314083863546,0.0428398197767601,-0.05059420901291314,0.17272762006749615,0.15153686119528303
theta_336,0.08491634528774364,0.48724058674419446,0.17239870416235709,-0.004249647107590271,0.12235892443128844,-0.038490121899390016,0.2766412134994682,0.1262037975607783,0.32525252268585725,-0.0013376845972244912
theta_337,0.05370090463908765,0.23693363516940838,0.18880449247296904,0.33851790371247764,0.18077051646078887,0.3841992739965479,0.11679323802785793,0.22157931230341046,0.3086272625398187,0.18468448071747223
theta_338,0.4359339762020382,0.13951833476138606,0.30006913695313414,0.3750625496518457,0.47737341318333765,0.30499451983122694,0.14438852339731612,0.24378466469935248,0.008555974998877737,0.11397876003436197
theta_339,0.09474093969807594,0.4108383677774993,0.20150417004186466,0.23064134417597298,0.4261403400258771,0.3789881593246391,0.2476255671974066,0.013208667240900673,0.3332175679911882,0.0652361256867145
theta_340,0.3106019181202284,0.0455409458855475,0.2501263944228088,0.26811854973490373,0.4104953827730443,0.033699631198555555,0.15974513108665675,0.2440805373759653,0.24991249603361332,0.3711700917911015
theta_341,0.13505767365769392,0.1625226048504028,0.4735955691259059,0.11549810845686215,0.10903957600591041,0.046469998567058766,0.3236809131874522,0.2524819281327938,0.03234193296053317,0.23852945755668573
theta_342,0.35886534589811336,0.2846669349187029,0.14428856217495814,0.07014291903977936,0.01574172253054561,0.017221593837580703,0.12968890788147222,0.016412111005212716,0.2346591068818423,0.2558613716849591
theta_343,0.1927327771473058,0.2927587173659177,0.35124679018741534,0.12268609668965479,0.4276669978933452,0.4080759227081618,0.08045105284001174,0.10344374140878787,0.2119905179971836,0.319643109970302
theta_344,0.037750250655275236,0.06415369030306678,0.33142050530284906,0.15254937600256147,0.08422783003121734,0.1542689796583755,0.3818298264352654,0.14850288452360874,0.057677051940122924,0.1599189625477956
theta_345,0.15150521136542094,0.006325007229130762,0.3585749467485194,0.44475640512934655,0.2502093562136668,0.22780489636958023,0.28956832855381787,0.06776584734675142,0.07785091520521066,-0.036504602029678
theta_346,0.2892110524661444,-0.04352504684832827,0.2874723630778713,0.44072829502723604,0.22990980904688482,0.00805972492794322,0.39760929957595137,0.12992136121747638,-0.02038999479479463,0.377342652001855
theta_347,0.35553151089940577,0.18521687333958925,0.042383365182442366,0.0017132051992762621,0.11255939141813667,0.30987347395208764,0.17291969506824487,0.40706057594519157,0.11339149278362491,0.16202944538251607
theta_348,0.34927913039049835,0.2703633995066562,0.18336056547342838,0.3776446476087426,0.35196925933662554,0.4017159913097846,0.4174972456388373,0.45077245316627257,0.15363865889249148,0.19927360587090232
theta_349,0.11190681386390776,0.09249103253152781,0.34274568939362876,0.24479038564192238,0.418708918286309,0.18495742974586843,0.11016883304682043,0.3048595552928413,0.41451315256292776,0.3556928637969706
theta_350,0.3863696550135183,-0.02552302651963832,0.16885384553898306,0.1709185493549772,0.13298307520341945,0.36717835805403604,0.3140761933395541,0.31381709095167776,0.4029117555474724,0.04543834355344398
theta_351,0.3263272011510603,0.29975762079861423,0.11559848409261259,0.18389258798837077,0.056925790728337755,0.22412304752337558,0.24871452786751008,0.37526819472550876,0.11695704923884676,0.08433124862426807
theta_352,-0.02224540230000838,0.14294291596212771,-0.023265047662836706,0.08001374942725498,0.3571259753632398,0.18206301988447887,0.3987032446584614,0.1159641814166319,0.4189660862577407,0.16362341369592992
theta_353,0.3345585399009915,0.4873456736024178,0.13682629899318546,0.2631553012086495,0.23965419273705377,0.37934945429244077,-0.04835765124087204,0.11613347063798263,-0.04797680801738708,0.40657485774620217
theta_354,0.013008233077115353,0.047901510387058366,-0.04635738313955235,0.17760199912380864,0.29713370673182393,0.3456400162139351,0.4472361259777453,0.288554252121742,0.10013362232656516,0.458242880317526
theta_355,0.45108523709957316,0.2930580761216249,0.01601813073245403,0.1869776057228904,0.29917161629301964,0.20506323861683173,0.12544972485073988,0.1746132619536444,0.07144374296789127,0.03510403266122043
theta_356,0.17965124894690804,0.23470027425575646,0.38620120032992356,0.08669714511487646,0.45922996215409856,0.12440251942972079,0.47433876505065636,0.3795085552553231,0.047054627970739206,0.0019139076282261047
theta_357,0.4867081684255364,0.1184531461851149,0.37203781967823196,-0.0011497950398629767,0.41582705692036914,0.4030194679895906,0.09857290850054447,0.043885539144984574,0.1988099317258511,0.19282947879847892
theta_358,0.31620078247748573,0.324879691785141,0.4743091942132985,0.4098297818439526,0.24683593250331554,0.36580192075873597,0.31606946430726185,0.2632860318571737,0.15063225576997713,0.366674703272365
theta_359,0.025575753006948247,0.0063330328019491865,0.38662506127182394,0.18275437760251678,0.3162920791075861,0.03174610684328438,0.3100127111016967,0.231925024371361,0.4940786990458461,0.11750506368794983
theta_360,0.4474134185515475,0.07454838799840961,0.08015191466414122,0.2254833402946932,0.22695436229990243,0.3696951103590138,0.02865093106657997,0.28275657252062475,0.4528323827374492,0.002193943712472712
theta_361,0.4471853531993192,0.12887679238090596,0.35043845947896846,0.05635658703233586,0.1689430699062684,0.27146485934588427,0.243153289432552,0.3814538071692499,0.1440303125538497,0.003442017344423517
theta_362,0.4787593182370356,0.01956958155001352,0.25969825295522897,0.17406657256731337,0.07679328787145769,0.3658025653332943,0.089002324772701,0.39897237798160523,0.13704912062962657,0.2144974602645686
theta_363,0.08840824919770954,0.3328911003201864,0.13613901482633062,0.47209794572839037,0.15358881633521584,0.12768049535563977,0.4853665399069401,0.4221950333736057,0.30914111635085295,0.1229709211624095
theta_364,0.04688784669452709,0.2132888353567598,0.034855902880182706,0.3689380080264195,0.24243245886794304,0.12376262937642182,0.38799645708277664,0.46979322864091866,0.43826075890353267,0.26151797234600305
theta_365,0.0842324687110993,0.42821417492179675,0.42227279881301,0.37730506489767557,0.2918703617558155,0.38177585516970985,0.1967694198787576,0.09275661859692587,0.33459967323739254,0.1536038849979534
theta_366,0.1494814638379854,0.4386928727554544,0.21362220162177195,0.35543988423038947,0.45229994654324757,0.38121071326838174,0.40624478850026385,0.40804154912458107,0.4210083315255025,0.024466371641030923
theta_367,0.04997368023205009,0.021529824721885048,0.15128854277192758,0.35941804108806275,0.3889946813932356,0.17359020786557075,0.4565638220634417,0.3484402361557223,0.18750271149865988,0.37696457869188454
theta_368,0.4670330294683357,0.49543823764483824,0.08798076070799678,0.10074642143029011,0.3534746112703559,0.37340379277017155,0.08130567097985443,0.11962963366502925,0.06415198512180961,0.4660768036449474
theta_369,0.05937636793178568,0.3020683803343813,0.4124266485957675,0.31189685970835834,0.2955400861653379,0.0715013893022006,0.028759220535332707,0.4865045730380161,0.1600776591200463,0.131094177808826
theta_370,0.27138107739226913,0.36516654562684275,0.22742744310359034,0.14892342537918668,0.051623794870846194,0.35195207909473136,0.24462627195350245,0.491773148571891,0.39949313626661,0.3561692945905357
theta_371,0.3901341713933577,0.07432950664158124,0.05310462181061205,0.45000315583194067,0.09164709854695596,0.29217592690208366,0.07433692957174852,0.15493241233284102,0.23265298825023176,0.21671985117006953
theta_372,0.3057770754712795,0.005212893341722198,0.29875312077389105,0.4393145726547352,0.4531336910288731,0.09339782070136808,0.4934580687894117,0.08872714744539731,0.02674431088062004,0.1430027969722221
theta_373,0.00764977331360164,0.29957880591670905,0.03502400018831947,0.12116843521375244,0.3125659204315529,0.2797436045150719,0.22941098411068464,0.22834370796666667,0.26556043446154265,0.12455317022447078
theta_374,0.10977192117968257,0.020127769287864482,0.4566502959507883,0.015072345960711704,0.014727321954219564,0.39357084586597374,0.09155298365348234,0.10355274295193334,0.01909408844045736,0.45693658147378524
theta_375,0.3031556485874069,0.3189220274200837,0.33966553026790636,0.2982650385984534,0.24302181203443904,0.4879156009552353,0.2998294422042755,0.3801132490849212,0.027064094154063686,0.3526610633845642
theta_376,0.4992548637236499,0.24026910640590493,0.16864019815707607,0.4167002785115731,0.24305188807724834,0.4929563567090928,0.48880081526012314,0.40458547398030204,0.26178862440554895,0.06770428630448713
theta_377,0.26762225595597283,0.019755060945609252,0.3945218866432966,0.25097552030043585,0.05334696387070135,0.4590880000641475,0.4242752512180479,0.058820516831995066,0.32300928026412284,0.47277313259204745
theta_378,0.10264797286910361,0.2142501107615888,0.034074646655269894,0.22876523495469409,0.3640739999472571,0.27025709613541654,0.402116655025553,0.1135258847197625,0.33800915215255994,0.18966205342552175
theta_379,0.36019116119321426,0.18437679032211254,0.23491800777351038,0.49173732119053626,0.4547381238392684,0.3652346730271323,0.08465302679847624,0.4679402435064265,0.21664907193850336,0.22695359967013368
theta_380,0.24827211941227859,0.3221421228325241,0.07342184239207446,0.06551191860497266,0.3288044040891165,0.19135435703084053,0.15571772343672352,0.1883729925841923,0.2935616012041593,0.41837727284399034
theta_381,0.14038849286209604,0.2586248418243248,0.22618478435084366,0.0790475504007338,0.1736238284690887,0.27498608305018396,0.10424372292173933,0.13918983952744413,0.40749586531639703,0.48503685669253627
theta_382,0.23458014871202415,0.14932707948001028,0.29929373156110567,0.022808969286552298,0.2995104672393037,0.3669784378988553,0.4339115120609094,0.25503703643761616,0.2509529655166299,0.2784034982802143
theta_383,0.22327926516693067,0.19611610506989513,0.3298275968895555,0.3679077033831207,0.44280287031839205,0.45248360905558366,0.41226083548266534,0.013387244456143482,0.3470768039850025,0.13471883983867391
theta_384,0.3097011866601369,0.38047808071957123,0.2656079738059683,0.33824290089058756,0.11513949266452508,0.13499831847208255,0.4119493650186753,0.1304515804936582,0.20841386364501358,0.46034960938124975
theta_385,0.32459603825001565,0.37681535785852505,0.2169129520284069,0.44945445722139804,0.48910936160822294,0.1286088101110251,0.14966584168958127,0.37763560341503377,0.23153742618887843,0.19960782356008389
theta_386,0.21068354066018452,0.40630217616200714,0.33252265316068275,0.3351434148731653,0.4491380842859541,0.4071275561336248,0.042304962113538604,0.30457730692950225,0.23604276858188242,0.47817535381711884
theta_387,0.33453430871250844,0.04445299340929515,0.4418596951951147,0.28034104504553087,0.37260901292054255,0.47484330612159165,0.11399797063782836,0.04867741258427825,0.03378990682941286,0.25563520189135275
theta_388,0.386470818173979,0.001865277168796079,0.4549313684288831,0.20061310285105,0.18336618785530767,0.12403186238528677,0.39350856275053475,0.37052060258907626,0.26992280208578734,0.2499284992281814
theta_389,0.24262985825092206,0.11856866680620055,0.1845205697733533,0.28643203379532944,0.04210785112300752,0.3356768011191027,0.4240282805671861,0.27845655729351837,0.11172735574493098,0.33127365952849286
theta_390,0.2867156292754977,0.06440749468371523,0.4805038852008585,0.24206105365654615,0.36280435246844495,0.23819237239471738,0.1942846182496223,0.3523366874448737,0.1854721800911999,0.3498760505800401
theta_391,0.01793723870783537,0.2471968097979683,0.2576045076367233,0.048753605727936966,0.4317665764523875,0.13027980290926738,0.4144038733152904,0.05507037311911183,0.17721634573933803,0.49939506650807935
theta_392,0.37627275657974985,0.17402623542117834,0.28657461445453425,0.11587991171409294,0.44486626825201114,0.19652134672312185,0.3977401449612621,0.14159797681557992,0.09219154961351902,0.500349377786402
theta_393,0.19071237949057937,0.2889305902768682,0.19043510137782918,0.3775175126897847,0.3978933146151812,0.19632617876474215,0.38331225996807483,0.17702886521873712,0.07398681437348797,0.21629425038873032
theta_394,0.4610980840422521,0.3312653579347993,0.23108260028063712,0.06952946653200566,0.1501683355912498,0.07494377308642307,0.311700931568061,0.194794103968536,0.08604256014624191,0.4484881495469893
theta_395,0.4534936439704306,0.134792838492531,0.2131760813348845,0.44982362424836536,0.006594284940604755,0.1179943484353004,0.2213174058132086,0.38109440917989007,0.37916488752978433,0.4144383067115991
theta_396,0.3704533714525068,0.35270673560612187,0.4991232839176778,0.46270684520155225,0.39063505085143957,0.059707069429389095,0.090765775331434,0.24026358500646033,0.42592579390744556,0.2021505939687202
theta_397,0.2622889205615372,0.09540138186969624,0.4204884442272948,0.21154067493914006,0.2296878055159433,0.23300338362280515,0.1290106336140802,0.045309482581097245,0.11075297970387328,0.40127230601128894
theta_398,0.3268358051511696,0.4709308436212384,0.452447774687285,0.058062077100891486,0.15634037212027604,0.2260180041426952,0.08357479890845718,0.15129257787989606,0.356282899685313,0.08186791167718416
theta_399,0.10009586477559498,0.36072701309110017,0.09105556043720554,0.04827887018428767,0.0695276622256417,0.4220711233523827,0.110503121301955,0.2529178772514923,0.2935940421576619,0.07121668079775954
theta_400,0.4615649281473596,0.025912591700627097,0.453009655292291,0.07054778318806154,0.44108449200319555,0.08064012954184224,0.4591999895024736,0.45671315437645615,0.43478771605966343,0.2320642676210437
